parcela_id,cultivo,lat,lon,fecha,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,lluvia_mm,humedad_rel_pct,viento_max_kmh,viento_medio_kmh,radiacion_solar_mjm2,et0_mm,fuente,humedad_suelo_m3m3,temp_suelo_c,kc_aplicado,etc_mm,deficit_hidrico_mm
valencia_citricos,citricos,39.079,-0.324,2021-06-09,27.4,17.5,21.9,0.0,0.0,82,12.2,6.1,27.95,5.19,historico_era5,,,0.7,3.63,3.63
valencia_citricos,citricos,39.079,-0.324,2021-06-10,26.0,18.0,21.5,0.0,0.0,75,15.1,7.2,27.1,5.09,historico_era5,,,0.7,3.56,3.56
valencia_citricos,citricos,39.079,-0.324,2021-06-11,27.4,16.2,21.8,0.0,0.0,66,17.6,8.3,28.67,5.74,historico_era5,,,0.7,4.02,4.02
valencia_citricos,citricos,39.079,-0.324,2021-06-12,28.0,16.5,22.5,0.0,0.0,63,15.7,8.5,28.71,5.95,historico_era5,,,0.7,4.16,4.16
valencia_citricos,citricos,39.079,-0.324,2021-06-13,29.8,18.1,23.9,0.0,0.0,55,13.2,6.9,26.43,5.8,historico_era5,,,0.7,4.06,4.06
valencia_citricos,citricos,39.079,-0.324,2021-06-14,31.8,18.6,25.5,0.0,0.0,49,14.3,7.1,26.24,6.07,historico_era5,,,0.7,4.25,4.25
valencia_citricos,citricos,39.079,-0.324,2021-06-15,31.5,19.0,25.1,0.0,0.0,51,18.0,8.5,25.71,6.15,historico_era5,,,0.7,4.3,4.3
valencia_citricos,citricos,39.079,-0.324,2021-06-16,27.6,19.7,23.9,0.2,0.2,64,16.9,6.5,18.52,4.03,historico_era5,,,0.7,2.82,2.62
valencia_citricos,citricos,39.079,-0.324,2021-06-17,29.5,20.0,23.6,0.3,0.3,66,23.8,9.7,23.65,5.15,historico_era5,,,0.7,3.6,3.3
valencia_citricos,citricos,39.079,-0.324,2021-06-18,26.5,18.6,22.9,0.0,0.0,63,16.2,8.6,22.88,4.78,historico_era5,,,0.7,3.35,3.35
valencia_citricos,citricos,39.079,-0.324,2021-06-19,26.0,19.9,22.1,4.2,4.2,83,16.3,6.0,14.7,2.91,historico_era5,,,0.7,2.04,0.0
valencia_citricos,citricos,39.079,-0.324,2021-06-20,28.9,18.4,22.9,6.2,6.2,63,15.8,10.0,21.15,4.76,historico_era5,,,0.7,3.33,0.0
valencia_citricos,citricos,39.079,-0.324,2021-06-21,30.1,18.0,23.6,0.0,0.0,54,17.7,9.9,27.75,6.12,historico_era5,,,0.7,4.28,4.28
valencia_citricos,citricos,39.079,-0.324,2021-06-22,27.0,17.9,22.4,0.0,0.0,46,18.9,9.8,25.8,5.93,historico_era5,,,0.7,4.15,4.15
valencia_citricos,citricos,39.079,-0.324,2021-06-23,24.0,15.8,20.1,6.3,6.3,71,16.9,8.4,22.4,4.21,historico_era5,,,0.7,2.95,0.0
valencia_citricos,citricos,39.079,-0.324,2021-06-24,25.4,16.3,20.9,0.0,0.0,68,17.6,8.3,28.11,5.36,historico_era5,,,0.7,3.75,3.75
valencia_citricos,citricos,39.079,-0.324,2021-06-25,27.4,16.0,21.8,0.0,0.0,65,16.4,8.0,28.86,5.7,historico_era5,,,0.7,3.99,3.99
valencia_citricos,citricos,39.079,-0.324,2021-06-26,32.7,17.4,24.6,0.0,0.0,59,17.7,9.4,28.54,6.51,historico_era5,,,0.7,4.56,4.56
valencia_citricos,citricos,39.079,-0.324,2021-06-27,33.5,17.3,26.3,0.0,0.0,49,20.2,7.9,28.21,6.8,historico_era5,,,0.7,4.76,4.76
valencia_citricos,citricos,39.079,-0.324,2021-06-28,29.1,19.5,24.2,0.0,0.0,66,16.7,7.6,27.68,5.64,historico_era5,,,0.7,3.95,3.95
valencia_citricos,citricos,39.079,-0.324,2021-06-29,27.0,18.9,23.1,0.0,0.0,73,16.7,9.6,27.3,5.34,historico_era5,,,0.7,3.74,3.74
valencia_citricos,citricos,39.079,-0.324,2021-06-30,28.6,20.5,24.0,0.4,0.4,73,21.8,9.7,26.4,5.44,historico_era5,,,0.7,3.81,3.41
valencia_citricos,citricos,39.079,-0.324,2021-07-01,32.5,19.9,25.2,0.0,0.0,65,16.3,9.1,28.07,6.21,historico_era5,,,0.7,4.35,4.35
valencia_citricos,citricos,39.079,-0.324,2021-07-02,31.7,18.6,25.4,0.0,0.0,67,12.7,7.5,28.79,6.15,historico_era5,,,0.7,4.3,4.3
valencia_citricos,citricos,39.079,-0.324,2021-07-03,34.5,19.1,27.5,0.0,0.0,56,12.7,7.3,28.28,6.63,historico_era5,,,0.7,4.64,4.64
valencia_citricos,citricos,39.079,-0.324,2021-07-04,38.5,20.0,29.6,0.0,0.0,46,21.8,11.8,28.56,8.29,historico_era5,,,0.7,5.8,5.8
valencia_citricos,citricos,39.079,-0.324,2021-07-05,32.7,20.9,26.3,0.0,0.0,68,16.6,8.1,28.15,6.08,historico_era5,,,0.7,4.26,4.26
valencia_citricos,citricos,39.079,-0.324,2021-07-06,39.2,21.4,29.9,0.0,0.0,44,22.4,11.6,28.9,8.16,historico_era5,,,0.7,5.71,5.71
valencia_citricos,citricos,39.079,-0.324,2021-07-07,28.5,22.1,25.2,0.6,0.6,65,20.4,10.5,23.07,5.23,historico_era5,,,0.7,3.66,3.06
valencia_citricos,citricos,39.079,-0.324,2021-07-08,28.1,21.4,24.4,0.0,0.0,63,18.7,11.8,28.11,6.04,historico_era5,,,0.7,4.23,4.23
valencia_citricos,citricos,39.079,-0.324,2021-07-09,27.5,20.0,23.6,1.6,1.6,73,16.8,9.0,19.02,4.2,historico_era5,,,0.7,2.94,1.34
valencia_citricos,citricos,39.079,-0.324,2021-07-10,31.4,18.6,25.1,0.0,0.0,58,15.8,7.8,28.53,6.21,historico_era5,,,0.7,4.35,4.35
valencia_citricos,citricos,39.079,-0.324,2021-07-11,31.2,20.6,25.8,0.0,0.0,65,13.9,7.5,26.73,5.88,historico_era5,,,0.7,4.12,4.12
valencia_citricos,citricos,39.079,-0.324,2021-07-12,41.1,20.4,30.0,0.0,0.0,50,26.4,14.2,27.07,8.53,historico_era5,,,0.7,5.97,5.97
valencia_citricos,citricos,39.079,-0.324,2021-07-13,29.9,20.2,24.6,0.0,0.0,37,22.7,12.4,28.98,7.28,historico_era5,,,0.7,5.1,5.1
valencia_citricos,citricos,39.079,-0.324,2021-07-14,28.0,18.0,23.2,0.0,0.0,50,22.4,10.1,27.75,6.0,historico_era5,,,0.7,4.2,4.2
valencia_citricos,citricos,39.079,-0.324,2021-07-15,26.5,19.4,22.3,0.0,0.0,72,15.8,8.9,18.63,3.92,historico_era5,,,0.7,2.74,2.74
valencia_citricos,citricos,39.079,-0.324,2021-07-16,32.5,18.5,24.8,0.0,0.0,67,15.9,7.5,28.0,6.11,historico_era5,,,0.7,4.28,4.28
valencia_citricos,citricos,39.079,-0.324,2021-07-17,31.0,20.3,24.9,0.0,0.0,67,19.1,8.8,27.39,5.81,historico_era5,,,0.7,4.07,4.07
valencia_citricos,citricos,39.079,-0.324,2021-07-18,32.7,20.2,26.3,0.0,0.0,63,16.7,7.4,27.42,6.19,historico_era5,,,0.7,4.33,4.33
valencia_citricos,citricos,39.079,-0.324,2021-07-19,31.7,21.2,26.3,0.0,0.0,62,19.8,8.8,27.6,6.26,historico_era5,,,0.7,4.38,4.38
valencia_citricos,citricos,39.079,-0.324,2021-07-20,34.3,20.5,27.1,0.0,0.0,56,14.1,8.6,25.48,6.22,historico_era5,,,0.7,4.35,4.35
valencia_citricos,citricos,39.079,-0.324,2021-07-21,32.0,22.4,26.6,0.0,0.0,67,17.3,9.8,27.61,6.16,historico_era5,,,0.7,4.31,4.31
valencia_citricos,citricos,39.079,-0.324,2021-07-22,34.8,19.1,27.9,0.0,0.0,57,21.3,9.4,28.06,7.1,historico_era5,,,0.7,4.97,4.97
valencia_citricos,citricos,39.079,-0.324,2021-07-23,39.2,20.0,28.8,0.0,0.0,50,14.0,7.2,27.34,6.7,historico_era5,,,0.7,4.69,4.69
valencia_citricos,citricos,39.079,-0.324,2021-07-24,36.0,23.4,28.6,0.0,0.0,53,17.1,7.1,27.4,6.5,historico_era5,,,0.7,4.55,4.55
valencia_citricos,citricos,39.079,-0.324,2021-07-25,29.6,23.0,25.6,0.1,0.1,75,18.4,10.0,20.85,4.53,historico_era5,,,0.7,3.17,3.07
valencia_citricos,citricos,39.079,-0.324,2021-07-26,24.2,19.4,21.9,21.4,21.4,84,15.2,8.1,11.08,2.16,historico_era5,,,0.7,1.51,0.0
valencia_citricos,citricos,39.079,-0.324,2021-07-27,28.5,17.6,22.9,0.0,0.0,77,19.1,7.0,27.33,5.23,historico_era5,,,0.7,3.66,3.66
valencia_citricos,citricos,39.079,-0.324,2021-07-28,27.3,20.2,23.6,0.0,0.0,82,14.2,8.7,25.25,4.78,historico_era5,,,0.7,3.35,3.35
valencia_citricos,citricos,39.079,-0.324,2021-07-29,28.9,21.1,24.5,0.0,0.0,81,17.2,6.4,24.78,4.89,historico_era5,,,0.7,3.42,3.42
valencia_citricos,citricos,39.079,-0.324,2021-07-30,35.4,20.6,27.3,0.0,0.0,68,14.1,8.1,26.07,6.07,historico_era5,,,0.7,4.25,4.25
valencia_citricos,citricos,39.079,-0.324,2021-07-31,32.3,22.4,25.9,0.0,0.0,73,21.2,8.6,23.71,5.14,historico_era5,,,0.7,3.6,3.6
valencia_citricos,citricos,39.079,-0.324,2021-08-01,28.4,19.3,23.6,0.1,0.1,61,22.4,6.6,25.29,5.26,historico_era5,,,0.7,3.68,3.58
valencia_citricos,citricos,39.079,-0.324,2021-08-02,26.7,18.8,22.8,0.5,0.5,69,15.7,9.3,20.62,4.37,historico_era5,,,0.7,3.06,2.56
valencia_citricos,citricos,39.079,-0.324,2021-08-03,30.0,18.8,24.5,0.0,0.0,66,21.8,8.3,26.5,5.83,historico_era5,,,0.7,4.08,4.08
valencia_citricos,citricos,39.079,-0.324,2021-08-04,36.2,21.8,27.1,0.0,0.0,48,22.0,10.7,24.78,6.61,historico_era5,,,0.7,4.63,4.63
valencia_citricos,citricos,39.079,-0.324,2021-08-05,33.2,21.1,26.9,0.0,0.0,64,14.8,6.8,25.46,5.72,historico_era5,,,0.7,4.0,4.0
valencia_citricos,citricos,39.079,-0.324,2021-08-06,30.7,21.9,26.3,0.0,0.0,67,15.0,8.7,25.83,5.6,historico_era5,,,0.7,3.92,3.92
valencia_citricos,citricos,39.079,-0.324,2021-08-07,38.0,21.7,29.7,0.0,0.0,44,22.1,12.0,26.64,7.97,historico_era5,,,0.7,5.58,5.58
valencia_citricos,citricos,39.079,-0.324,2021-08-08,26.0,22.6,24.2,6.4,6.4,82,19.8,13.2,12.66,2.82,historico_era5,,,0.7,1.97,0.0
valencia_citricos,citricos,39.079,-0.324,2021-08-09,25.9,21.8,23.7,1.2,1.2,80,15.9,8.9,13.85,2.93,historico_era5,,,0.7,2.05,0.85
valencia_citricos,citricos,39.079,-0.324,2021-08-10,28.1,19.0,23.4,0.0,0.0,77,11.5,6.2,18.75,3.92,historico_era5,,,0.7,2.74,2.74
valencia_citricos,citricos,39.079,-0.324,2021-08-11,31.4,20.6,25.5,0.0,0.0,63,11.9,5.6,17.45,4.08,historico_era5,,,0.7,2.86,2.86
valencia_citricos,citricos,39.079,-0.324,2021-08-12,36.6,20.9,28.2,0.0,0.0,55,11.2,5.9,20.41,5.0,historico_era5,,,0.7,3.5,3.5
valencia_citricos,citricos,39.079,-0.324,2021-08-13,33.0,20.1,26.4,0.0,0.0,71,13.3,6.7,25.33,5.47,historico_era5,,,0.7,3.83,3.83
valencia_citricos,citricos,39.079,-0.324,2021-08-14,36.8,22.2,28.7,0.0,0.0,62,15.6,7.8,25.3,5.99,historico_era5,,,0.7,4.19,4.19
valencia_citricos,citricos,39.079,-0.324,2021-08-15,36.0,25.9,30.0,0.0,0.0,53,17.0,9.3,21.52,5.91,historico_era5,,,0.7,4.14,4.14
valencia_citricos,citricos,39.079,-0.324,2021-08-16,29.6,23.7,26.3,0.0,0.0,73,17.6,11.6,23.04,4.98,historico_era5,,,0.7,3.49,3.49
valencia_citricos,citricos,39.079,-0.324,2021-08-17,26.9,22.8,24.6,6.1,6.1,81,15.1,8.4,10.13,2.34,historico_era5,,,0.7,1.64,0.0
valencia_citricos,citricos,39.079,-0.324,2021-08-18,29.5,22.0,25.3,0.0,0.0,73,17.1,8.1,19.86,4.35,historico_era5,,,0.7,3.04,3.04
valencia_citricos,citricos,39.079,-0.324,2021-08-19,29.5,21.3,24.8,0.4,0.4,72,20.5,10.4,21.71,4.7,historico_era5,,,0.7,3.29,2.89
valencia_citricos,citricos,39.079,-0.324,2021-08-20,30.0,20.3,25.0,0.0,0.0,73,19.1,8.3,23.49,4.99,historico_era5,,,0.7,3.49,3.49
valencia_citricos,citricos,39.079,-0.324,2021-08-21,31.1,21.6,25.8,0.0,0.0,71,18.2,9.0,24.08,5.24,historico_era5,,,0.7,3.67,3.67
valencia_citricos,citricos,39.079,-0.324,2021-08-22,30.7,19.8,25.3,0.0,0.0,75,14.9,7.4,18.71,4.2,historico_era5,,,0.7,2.94,2.94
valencia_citricos,citricos,39.079,-0.324,2021-08-23,29.7,21.4,25.0,0.0,0.0,74,17.3,8.3,20.4,4.51,historico_era5,,,0.7,3.16,3.16
valencia_citricos,citricos,39.079,-0.324,2021-08-24,29.0,21.2,24.7,0.4,0.4,71,18.2,9.3,18.37,4.22,historico_era5,,,0.7,2.95,2.55
valencia_citricos,citricos,39.079,-0.324,2021-08-25,29.8,20.0,23.9,1.7,1.7,74,20.1,9.1,18.39,3.87,historico_era5,,,0.7,2.71,1.01
valencia_citricos,citricos,39.079,-0.324,2021-08-26,32.4,20.9,26.4,0.0,0.0,67,14.0,6.8,20.34,4.66,historico_era5,,,0.7,3.26,3.26
valencia_citricos,citricos,39.079,-0.324,2021-08-27,37.9,22.4,29.7,0.0,0.0,43,15.9,6.7,23.71,6.15,historico_era5,,,0.7,4.3,4.3
valencia_citricos,citricos,39.079,-0.324,2021-08-28,31.8,22.1,26.2,0.0,0.0,63,17.1,8.1,22.62,4.96,historico_era5,,,0.7,3.47,3.47
valencia_citricos,citricos,39.079,-0.324,2021-08-29,30.1,22.4,26.0,0.8,0.8,71,17.4,7.0,16.87,3.93,historico_era5,,,0.7,2.75,1.95
valencia_citricos,citricos,39.079,-0.324,2021-08-30,29.0,22.1,24.4,5.7,5.7,78,15.4,8.4,17.4,3.65,historico_era5,,,0.7,2.55,0.0
valencia_citricos,citricos,39.079,-0.324,2021-08-31,27.1,21.5,24.1,1.3,1.3,78,14.5,8.4,15.44,3.27,historico_era5,,,0.7,2.29,0.99
valencia_citricos,citricos,39.079,-0.324,2021-09-01,26.1,20.4,23.0,29.3,29.3,83,18.8,11.0,12.47,2.62,historico_era5,,,0.7,1.83,0.0
valencia_citricos,citricos,39.079,-0.324,2021-09-02,25.6,17.5,21.5,1.4,1.4,81,11.8,6.1,19.04,3.54,historico_era5,,,0.7,2.48,1.08
valencia_citricos,citricos,39.079,-0.324,2021-09-03,27.6,19.9,23.2,0.0,0.0,82,13.0,6.3,20.66,3.96,historico_era5,,,0.7,2.77,2.77
valencia_citricos,citricos,39.079,-0.324,2021-09-04,27.2,21.1,23.5,0.0,0.0,85,13.7,6.7,19.01,3.62,historico_era5,,,0.7,2.53,2.53
valencia_citricos,citricos,39.079,-0.324,2021-09-05,28.7,20.8,24.1,0.0,0.0,82,15.1,6.6,20.69,4.09,historico_era5,,,0.7,2.86,2.86
valencia_citricos,citricos,39.079,-0.324,2021-09-06,29.4,19.5,24.2,0.0,0.0,78,9.0,5.4,14.44,3.12,historico_era5,,,0.7,2.18,2.18
valencia_citricos,citricos,39.079,-0.324,2021-09-07,27.4,20.7,23.9,0.0,0.0,83,18.4,6.7,18.97,3.68,historico_era5,,,0.7,2.58,2.58
valencia_citricos,citricos,39.079,-0.324,2021-09-08,31.1,21.2,24.7,0.0,0.0,78,8.6,5.0,20.34,4.16,historico_era5,,,0.7,2.91,2.91
valencia_citricos,citricos,39.079,-0.324,2021-09-09,28.3,20.2,23.7,0.8,0.8,67,11.9,6.7,16.13,3.6,historico_era5,,,0.7,2.52,1.72
valencia_citricos,citricos,39.079,-0.324,2021-09-10,31.4,20.1,24.9,0.0,0.0,63,19.1,7.6,20.0,4.63,historico_era5,,,0.7,3.24,3.24
valencia_citricos,citricos,39.079,-0.324,2021-09-11,28.6,21.0,24.1,0.6,0.6,80,14.1,6.9,17.19,3.57,historico_era5,,,0.7,2.5,1.9
valencia_citricos,citricos,39.079,-0.324,2021-09-12,29.9,18.4,24.3,0.0,0.0,70,18.0,7.4,19.55,4.12,historico_era5,,,0.7,2.88,2.88
valencia_citricos,citricos,39.079,-0.324,2021-09-13,28.7,18.5,23.9,0.1,0.1,76,14.0,6.1,11.06,2.59,historico_era5,,,0.7,1.81,1.71
valencia_citricos,citricos,39.079,-0.324,2021-09-14,29.5,21.2,24.2,0.4,0.4,69,15.2,6.0,9.03,2.47,historico_era5,,,0.7,1.73,1.33
valencia_citricos,citricos,39.079,-0.324,2021-09-15,28.3,20.4,23.9,1.0,1.0,77,20.1,7.3,16.72,3.54,historico_era5,,,0.7,2.48,1.48
valencia_citricos,citricos,39.079,-0.324,2021-09-16,30.3,18.6,23.2,10.2,10.2,67,18.8,9.6,17.13,3.96,historico_era5,,,0.7,2.77,0.0
valencia_citricos,citricos,39.079,-0.324,2021-09-17,27.1,17.3,22.1,0.2,0.2,78,7.9,5.7,17.43,3.45,historico_era5,,,0.7,2.42,2.22
valencia_citricos,citricos,39.079,-0.324,2021-09-18,29.0,19.4,24.1,0.0,0.0,67,17.3,7.5,17.28,3.92,historico_era5,,,0.7,2.74,2.74
valencia_citricos,citricos,39.079,-0.324,2021-09-19,24.5,18.8,21.6,0.2,0.2,67,17.7,9.3,19.84,3.95,historico_era5,,,0.7,2.76,2.56
valencia_citricos,citricos,39.079,-0.324,2021-09-20,25.2,15.9,20.1,1.7,1.7,72,16.0,7.3,15.36,3.13,historico_era5,,,0.7,2.19,0.49
valencia_citricos,citricos,39.079,-0.324,2021-09-21,20.0,14.4,17.6,4.9,4.9,78,20.1,10.0,11.94,2.18,historico_era5,,,0.7,1.53,0.0
valencia_citricos,citricos,39.079,-0.324,2021-09-22,21.4,15.2,17.5,29.2,29.2,87,20.9,11.3,10.75,1.98,historico_era5,,,0.7,1.39,0.0
valencia_citricos,citricos,39.079,-0.324,2021-09-23,24.7,17.0,19.6,29.2,29.2,89,26.0,14.2,7.99,1.71,historico_era5,,,0.7,1.2,0.0
valencia_citricos,citricos,39.079,-0.324,2021-09-24,22.6,18.7,20.5,11.2,11.2,91,16.7,9.9,4.91,1.1,historico_era5,,,0.7,0.77,0.0
valencia_citricos,citricos,39.079,-0.324,2021-09-25,27.0,20.1,22.8,0.9,0.9,86,12.8,4.8,13.72,2.7,historico_era5,,,0.7,1.89,0.99
valencia_citricos,citricos,39.079,-0.324,2021-09-26,28.0,17.5,22.3,0.0,0.0,65,13.8,7.8,19.15,3.96,historico_era5,,,0.7,2.77,2.77
valencia_citricos,citricos,39.079,-0.324,2021-09-27,29.4,16.3,22.0,0.0,0.0,65,9.8,6.6,18.76,3.87,historico_era5,,,0.7,2.71,2.71
valencia_citricos,citricos,39.079,-0.324,2021-09-28,26.4,17.3,21.0,0.0,0.0,81,13.4,5.2,16.21,3.06,historico_era5,,,0.7,2.14,2.14
valencia_citricos,citricos,39.079,-0.324,2021-09-29,23.8,16.4,20.2,0.6,0.6,78,16.5,8.1,15.48,2.87,historico_era5,,,0.7,2.01,1.41
valencia_citricos,citricos,39.079,-0.324,2021-09-30,23.2,16.9,20.1,2.2,2.2,90,14.3,6.3,12.17,2.16,historico_era5,,,0.7,1.51,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-01,26.2,18.2,21.0,0.0,0.0,85,12.4,5.8,14.73,2.8,historico_era5,,,0.7,1.96,1.96
valencia_citricos,citricos,39.079,-0.324,2021-10-02,25.5,18.4,21.4,0.0,0.0,84,16.5,6.8,15.66,2.91,historico_era5,,,0.7,2.04,2.04
valencia_citricos,citricos,39.079,-0.324,2021-10-03,28.6,17.0,22.0,3.6,3.6,62,19.5,10.9,16.86,4.16,historico_era5,,,0.7,2.91,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-04,21.8,11.0,16.7,4.2,4.2,61,17.9,10.8,13.98,3.03,historico_era5,,,0.7,2.12,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-05,26.0,11.4,18.2,0.0,0.0,55,15.5,10.5,17.0,3.89,historico_era5,,,0.7,2.72,2.72
valencia_citricos,citricos,39.079,-0.324,2021-10-06,23.0,15.2,18.9,0.1,0.1,73,18.3,7.9,14.36,2.69,historico_era5,,,0.7,1.88,1.78
valencia_citricos,citricos,39.079,-0.324,2021-10-07,24.2,15.6,18.8,0.0,0.0,77,16.8,5.9,14.28,2.63,historico_era5,,,0.7,1.84,1.84
valencia_citricos,citricos,39.079,-0.324,2021-10-08,23.2,14.4,18.0,0.4,0.4,83,14.5,6.4,12.15,2.25,historico_era5,,,0.7,1.58,1.18
valencia_citricos,citricos,39.079,-0.324,2021-10-09,21.5,15.4,18.0,1.6,1.6,87,9.3,4.8,11.5,1.98,historico_era5,,,0.7,1.39,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-10,20.7,15.2,17.7,1.7,1.7,89,10.6,5.6,9.87,1.75,historico_era5,,,0.7,1.22,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-11,21.4,15.2,17.8,1.6,1.6,87,13.4,5.8,9.73,1.79,historico_era5,,,0.7,1.25,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-12,23.9,14.1,17.9,0.0,0.0,79,10.3,4.8,16.37,2.85,historico_era5,,,0.7,2.0,2.0
valencia_citricos,citricos,39.079,-0.324,2021-10-13,23.2,12.5,17.2,0.0,0.0,78,13.2,6.6,15.35,2.7,historico_era5,,,0.7,1.89,1.89
valencia_citricos,citricos,39.079,-0.324,2021-10-14,23.6,11.8,17.2,0.0,0.0,80,16.3,7.0,15.56,2.73,historico_era5,,,0.7,1.91,1.91
valencia_citricos,citricos,39.079,-0.324,2021-10-15,26.1,12.8,18.4,0.0,0.0,73,12.2,7.7,12.55,2.53,historico_era5,,,0.7,1.77,1.77
valencia_citricos,citricos,39.079,-0.324,2021-10-16,23.8,12.9,18.2,0.0,0.0,76,13.8,6.7,14.79,2.73,historico_era5,,,0.7,1.91,1.91
valencia_citricos,citricos,39.079,-0.324,2021-10-17,20.7,15.6,18.0,1.6,1.6,85,14.3,5.4,7.13,1.37,historico_era5,,,0.7,0.96,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-18,22.6,13.4,17.5,0.1,0.1,84,12.8,5.9,13.64,2.38,historico_era5,,,0.7,1.67,1.57
valencia_citricos,citricos,39.079,-0.324,2021-10-19,22.5,13.6,17.5,0.0,0.0,83,15.9,8.3,12.21,2.3,historico_era5,,,0.7,1.61,1.61
valencia_citricos,citricos,39.079,-0.324,2021-10-20,23.5,11.5,17.0,0.0,0.0,74,13.8,6.7,15.09,2.73,historico_era5,,,0.7,1.91,1.91
valencia_citricos,citricos,39.079,-0.324,2021-10-21,27.6,15.9,20.2,0.0,0.0,68,19.8,10.2,13.6,3.15,historico_era5,,,0.7,2.2,2.2
valencia_citricos,citricos,39.079,-0.324,2021-10-22,17.8,13.3,15.4,47.3,47.3,95,18.6,9.7,2.94,0.57,historico_era5,,,0.7,0.4,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-23,20.2,12.6,15.2,2.8,2.8,84,11.3,5.4,13.19,2.16,historico_era5,,,0.7,1.51,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-24,20.6,10.7,15.0,0.0,0.0,83,11.2,4.9,14.12,2.27,historico_era5,,,0.7,1.59,1.59
valencia_citricos,citricos,39.079,-0.324,2021-10-25,20.8,11.0,14.8,0.0,0.0,86,11.7,5.9,14.09,2.24,historico_era5,,,0.7,1.57,1.57
valencia_citricos,citricos,39.079,-0.324,2021-10-26,19.1,12.6,15.3,1.6,1.6,90,14.5,6.5,9.57,1.56,historico_era5,,,0.7,1.09,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-27,20.2,12.1,15.1,0.2,0.2,87,10.0,5.8,12.43,2.0,historico_era5,,,0.7,1.4,1.2
valencia_citricos,citricos,39.079,-0.324,2021-10-28,20.4,11.9,15.2,0.0,0.0,83,11.9,6.2,10.57,1.81,historico_era5,,,0.7,1.27,1.27
valencia_citricos,citricos,39.079,-0.324,2021-10-29,22.5,12.1,16.8,0.1,0.1,74,16.1,8.8,8.54,1.98,historico_era5,,,0.7,1.39,1.29
valencia_citricos,citricos,39.079,-0.324,2021-10-30,23.6,15.9,19.2,5.3,5.3,76,23.0,14.3,4.91,1.76,historico_era5,,,0.7,1.23,0.0
valencia_citricos,citricos,39.079,-0.324,2021-10-31,26.0,18.1,21.9,8.7,8.7,70,29.9,20.4,10.57,3.33,historico_era5,,,0.7,2.33,0.0
valencia_citricos,citricos,39.079,-0.324,2021-11-01,23.6,18.5,21.6,0.0,0.0,63,25.2,20.4,10.53,3.55,historico_era5,,,0.7,2.48,2.48
valencia_citricos,citricos,39.079,-0.324,2021-11-02,19.5,13.4,16.2,0.0,0.0,66,20.9,13.8,8.37,2.28,historico_era5,,,0.7,1.6,1.6
valencia_citricos,citricos,39.079,-0.324,2021-11-03,16.5,10.4,14.5,0.0,0.0,56,26.7,17.8,11.23,3.04,historico_era5,,,0.7,2.13,2.13
valencia_citricos,citricos,39.079,-0.324,2021-11-04,15.9,7.5,10.9,0.0,0.0,64,14.7,9.0,12.44,2.09,historico_era5,,,0.7,1.46,1.46
valencia_citricos,citricos,39.079,-0.324,2021-11-05,14.9,6.7,10.0,0.6,0.6,70,8.4,5.2,11.76,1.73,historico_era5,,,0.7,1.21,0.61
valencia_citricos,citricos,39.079,-0.324,2021-11-06,16.0,6.7,10.6,0.0,0.0,62,18.2,7.0,11.74,2.02,historico_era5,,,0.7,1.41,1.41
valencia_citricos,citricos,39.079,-0.324,2021-11-07,16.9,4.8,10.2,0.0,0.0,54,10.5,7.6,12.97,2.26,historico_era5,,,0.7,1.58,1.58
valencia_citricos,citricos,39.079,-0.324,2021-11-08,19.6,6.8,11.8,0.0,0.0,66,10.6,7.0,12.16,2.07,historico_era5,,,0.7,1.45,1.45
valencia_citricos,citricos,39.079,-0.324,2021-11-09,16.4,8.1,11.8,0.4,0.4,70,11.2,5.1,11.52,1.77,historico_era5,,,0.7,1.24,0.84
valencia_citricos,citricos,39.079,-0.324,2021-11-10,17.7,9.1,13.0,1.0,1.0,73,16.4,7.1,9.72,1.6,historico_era5,,,0.7,1.12,0.12
valencia_citricos,citricos,39.079,-0.324,2021-11-11,19.2,8.3,13.3,0.1,0.1,72,16.5,7.1,11.33,1.94,historico_era5,,,0.7,1.36,1.26
valencia_citricos,citricos,39.079,-0.324,2021-11-12,17.6,10.8,13.9,0.5,0.5,79,11.3,6.6,6.59,1.17,historico_era5,,,0.7,0.82,0.32
valencia_citricos,citricos,39.079,-0.324,2021-11-13,18.2,10.2,13.5,0.8,0.8,82,11.5,5.9,11.16,1.74,historico_era5,,,0.7,1.22,0.42
valencia_citricos,citricos,39.079,-0.324,2021-11-14,18.1,8.0,12.5,0.0,0.0,77,9.8,6.3,11.46,1.76,historico_era5,,,0.7,1.23,1.23
valencia_citricos,citricos,39.079,-0.324,2021-11-15,16.2,7.4,11.2,0.0,0.0,67,10.8,6.6,8.38,1.47,historico_era5,,,0.7,1.03,1.03
